Id_bien;Code_Commune;Type_Local;Surface_Bati;Nombre_Piece_Princ
29670;800;Appartement;70;4
29671;853;Appartement;44;2
29672;947;Appartement;14;1
29673;947;Appartement;20;2
29674;947;Appartement;21;1
29675;945;Appartement;70;4
29676;908;Appartement;48;3
29677;949;Appartement;22;2
29678;909;Appartement;49;2
29679;901;Appartement;62;3
29680;984;Appartement;35;1
29681;1029;Appartement;64;3
29682;1011;Maison;68;4
29683;965;Appartement;60;3
29684;965;Appartement;44;2
29685;962;Appartement;56;3
29686;965;Appartement;77;4
29687;1010;Appartement;20;1
29688;1010;Appartement;64;4
29689;1037;Appartement;71;3
29690;1035;Appartement;19;1
29691;1040;Appartement;13;1
29692;1112;Appartement;45;2
29693;1103;Appartement;70;3
29694;1071;Appartement;68;3
29695;1054;Appartement;90;3
29696;1054;Appartement;72;3
29697;1054;Appartement;242;9
29698;1055;Maison;86;5
29699;1098;Appartement;23;2
29700;1084;Appartement;19;1
29701;1187;Maison;64;3
29702;1172;Appartement;88;4
29703;1185;Appartement;25;3
29704;1156;Maison;60;3
29705;1173;Appartement;43;2
29706;1173;Appartement;44;2
29707;1176;Maison;66;4
29708;1170;Appartement;42;3
29709;1197;Appartement;65;3
29710;1205;Appartement;31;1
29711;1354;Appartement;59;3
29712;1347;Appartement;36;2
29713;1347;Appartement;23;1
29714;1347;Appartement;66;3
29715;1347;Appartement;23;1
29716;1281;Appartement;50;2
29717;1281;Appartement;102;4
29718;1277;Appartement;71;3
29719;1279;Appartement;35;1
29720;1279;Appartement;46;3
29721;1325;Appartement;62;3
29722;1343;Appartement;38;3
29723;1282;Maison;94;5
29724;1282;Appartement;75;4
29725;1326;Appartement;69;3
29726;1326;Appartement;25;1
29727;1334;Appartement;56;2
29728;1345;Maison;49;3
29729;1406;Maison;54;3
29730;1418;Appartement;26;1
29731;1441;Appartement;42;2
29732;1457;Appartement;83;4
29733;1449;Appartement;53;2
29734;1446;Appartement;73;4
29735;1474;Appartement;64;3
29736;1482;Appartement;105;5
29737;1488;Appartement;43;2
29738;1488;Appartement;36;2
29739;1488;Appartement;58;2
29740;1511;Appartement;59;3
29741;1536;Maison;69;3
29742;1512;Appartement;90;2
29743;1512;Appartement;90;5
29744;1512;Appartement;38;2
29745;1606;Appartement;90;5
29746;1582;Appartement;31;2
29747;1609;Appartement;36;3
29748;1637;Appartement;69;4
29749;1681;Appartement;63;4
29750;1627;Appartement;33;1
29751;1625;Appartement;116;4
29752;1625;Appartement;75;2
29753;1627;Appartement;41;2
29754;1625;Appartement;18;1
29755;1667;Appartement;74;3
29756;1669;Maison;121;4
29757;1698;Appartement;41;2
29758;1698;Appartement;73;4
29759;1739;Appartement;51;2
29760;1718;Appartement;112;5
29761;1718;Appartement;71;3
29762;1718;Appartement;59;3
29763;1761;Appartement;47;2
29764;1741;Appartement;57;3
29765;1712;Appartement;34;2
29766;1719;Appartement;18;1
29767;1801;Appartement;31;2
29768;1844;Appartement;60;3
29769;1825;Appartement;29;2
29770;1825;Appartement;60;3
29771;1825;Appartement;69;4
29772;1863;Appartement;30;2
29773;1912;Appartement;55;2
29774;1912;Appartement;102;3
29775;1990;Maison;143;7
29776;1954;Appartement;64;4
29777;1940;Appartement;64;3
29778;1937;Appartement;49;2
29779;2007;Appartement;68;3
29780;1933;Appartement;23;2
29781;1933;Appartement;23;1
29782;1935;Appartement;66;3
29783;1947;Appartement;68;4
29784;1914;Appartement;75;3
29785;1914;Appartement;34;2
29786;1913;Appartement;75;2
29787;1913;Appartement;100;4
29788;1906;Appartement;106;3
29789;1906;Appartement;106;3
29790;1927;Appartement;23;1
29791;1928;Appartement;60;3
29792;1928;Appartement;66;2
29793;1910;Appartement;32;1
29794;2045;Appartement;44;2
29795;2065;Appartement;66;4
29796;2065;Appartement;80;5
29797;2065;Appartement;83;4
29798;2065;Appartement;29;1
29799;2065;Appartement;41;2
29800;2132;Appartement;68;2
29801;2122;Appartement;170;5
29802;2126;Appartement;67;3
29803;2126;Appartement;69;3
29804;2172;Appartement;71;2
29805;2166;Maison;49;4
29806;3195;Appartement;68;2
29807;3195;Appartement;31;3
29808;3213;Appartement;24;2
29809;3213;Appartement;40;2
29810;3197;Appartement;144;4
29811;3202;Appartement;35;2
29812;3202;Appartement;17;1
29813;3202;Appartement;58;3
29814;3201;Appartement;18;1
29815;3201;Appartement;70;3
29816;3201;Appartement;46;2
29817;3201;Appartement;78;4
29818;3203;Appartement;32;2
29819;3203;Appartement;42;2
29820;3203;Appartement;13;1
29821;3203;Appartement;14;1
29822;3203;Appartement;48;2
29823;3203;Appartement;19;1
29824;3203;Appartement;35;2
29825;3203;Appartement;32;3
29826;3204;Appartement;17;1
29827;3204;Appartement;82;4
29828;3204;Appartement;54;3
29829;3204;Appartement;30;1
29830;3204;Appartement;82;4
29831;3207;Appartement;23;1
29832;3207;Appartement;52;3
29833;3207;Appartement;63;3
29834;3207;Appartement;37;3
29835;3208;Appartement;22;1
29836;3208;Appartement;86;3
29837;3208;Appartement;54;2
29838;3208;Appartement;50;2
29839;3208;Appartement;90;3
29840;3208;Appartement;106;2
29841;3209;Appartement;37;2
29842;3209;Appartement;72;4
29843;3209;Appartement;30;2
29844;3209;Appartement;25;1
29845;3210;Appartement;109;5
29846;3210;Appartement;20;1
29847;3210;Appartement;44;2
29848;3210;Appartement;47;3
29849;3210;Appartement;63;3
29850;3210;Appartement;40;2
29851;3210;Appartement;28;2
29852;3212;Appartement;42;2
29853;3212;Appartement;52;3
29854;3212;Appartement;24;1
29855;3212;Appartement;53;2
29856;3212;Appartement;8;1
29857;3212;Appartement;24;1
29858;3212;Appartement;34;2
29859;3211;Appartement;17;1
29860;3211;Appartement;60;3
29861;3211;Appartement;35;2
29862;3211;Appartement;65;3
29863;3211;Appartement;14;1
29864;3211;Appartement;38;3
29865;3211;Appartement;32;2
29866;3211;Appartement;9;1
29867;3211;Appartement;19;1
29868;2205;Appartement;78;4
29869;2348;Appartement;63;3
29870;2348;Appartement;60;3
29871;2345;Appartement;58;3
29872;2345;Appartement;51;3
29873;2299;Appartement;50;1
29874;2299;Maison;87;5
29875;2341;Appartement;82;3
29876;2361;Appartement;45;2
29877;2263;Appartement;39;2
29878;2342;Appartement;53;2
29879;2281;Appartement;79;4
29880;2269;Maison;107;6
29881;2368;Appartement;45;2
29882;2362;Appartement;45;2
29883;2428;Appartement;82;4
29884;2443;Maison;56;4
29885;2443;Appartement;83;5
29886;2443;Appartement;70;3
29887;2427;Appartement;32;1
29888;2495;Appartement;87;4
29889;2452;Appartement;23;1
29890;2452;Appartement;43;2
29891;2411;Maison;72;2
29892;2438;Appartement;45;2
29893;2448;Appartement;67;4
29894;2445;Appartement;66;2
29895;2450;Appartement;43;2
29896;2447;Appartement;49;2
29897;2407;Appartement;48;2
29898;2458;Maison;81;4
29899;2551;Appartement;57;2
29900;2535;Appartement;62;2
29901;2634;Appartement;28;1
29902;2638;Appartement;58;3
29903;2638;Appartement;81;4
29904;2643;Appartement;48;3
29905;2643;Appartement;34;2
29906;2633;Appartement;61;3
29907;2637;Appartement;36;1
29908;2637;Appartement;63;3
29909;2635;Appartement;65;4
29910;2623;Appartement;35;2
29911;2636;Appartement;60;3
29912;2625;Appartement;41;4
29913;2629;Appartement;35;1
29914;2629;Appartement;50;3
29915;2625;Appartement;20;1
29916;2624;Appartement;77;4
29917;2624;Appartement;27;2
29918;2675;Appartement;47;2
29919;2658;Appartement;20;1
29920;2658;Appartement;20;1
29921;2658;Appartement;67;2
29922;2658;Appartement;68;3
29923;2671;Appartement;70;2
29924;2676;Appartement;55;1
29925;2700;Maison;73;3
29926;2723;Maison;44;4
29927;2701;Appartement;36;2
29928;2724;Appartement;48;2
29929;2715;Appartement;22;2
29930;2715;Appartement;43;2
29931;2787;Appartement;27;1
29932;2753;Appartement;24;1
29933;2769;Maison;65;3
29934;2779;Appartement;79;4
29935;2873;Appartement;61;3
29936;2849;Appartement;57;3
29937;2849;Maison;109;5
29938;2820;Appartement;62;4
29939;2856;Appartement;73;3
29940;2818;Appartement;94;4
29941;2831;Appartement;68;3
29942;2889;Appartement;48;2
29943;2821;Appartement;65;3
29944;2924;Maison;109;4
29945;2937;Maison;102;4
29946;2930;Appartement;28;1
29947;2881;Appartement;38;1
29948;2853;Appartement;51;2
29949;2921;Appartement;25;1
29950;2923;Appartement;33;2
29951;2842;Appartement;66;2
29952;2940;Appartement;38;2
29953;2851;Appartement;64;3
29954;2836;Appartement;32;1
29955;2868;Appartement;52;2
29956;2868;Maison;103;5
29957;2933;Appartement;80;4
29958;2825;Appartement;57;3
29959;2970;Appartement;59;3
29960;2970;Appartement;62;3
29961;2970;Appartement;40;2
29962;2945;Appartement;56;3
29963;2967;Appartement;37;2
29964;2952;Appartement;42;3
29965;2977;Appartement;45;2
29966;2968;Appartement;23;1
29967;2944;Appartement;64;3
29968;2954;Appartement;140;4
29969;2941;Appartement;56;3
29970;2941;Appartement;32;1
29971;2942;Maison;38;2
29972;2942;Appartement;72;4
29973;2973;Appartement;16;1
29974;2943;Appartement;43;2
29975;2972;Appartement;140;3
29976;2989;Appartement;41;2
29977;2989;Appartement;58;3
29978;2996;Appartement;17;1
29979;3011;Appartement;58;3
29980;3011;Appartement;65;3
29981;3013;Appartement;23;1
29982;3015;Appartement;43;2
29983;3016;Appartement;30;2
29984;3016;Appartement;38;3
29985;2982;Appartement;47;2
29986;3017;Appartement;17;1
29987;3017;Appartement;29;2
29988;2990;Appartement;41;1
29989;2993;Appartement;42;2
29990;2988;Appartement;62;3
29991;3023;Appartement;36;2
29992;3041;Appartement;56;2
29993;3066;Appartement;62;4
29994;3064;Appartement;37;2
29995;3022;Appartement;51;3
29996;3022;Appartement;62;4
29997;3050;Appartement;59;2
29998;3060;Appartement;70;4
29999;3060;Appartement;50;3
30000;3060;Appartement;35;2
30001;3060;Appartement;52;3
30002;3043;Maison;113;5
30003;3043;Maison;113;5
30004;3065;Appartement;42;2
30005;3053;Appartement;83;4
30006;3053;Appartement;27;1
30007;3063;Appartement;32;2
30008;3063;Appartement;75;3
30009;3021;Appartement;68;3
30010;3021;Appartement;50;2
30011;3020;Appartement;45;2
30012;3021;Appartement;17;1
30013;3019;Appartement;56;3
30014;3035;Appartement;43;2
30015;3048;Appartement;27;1
30016;3061;Appartement;55;3
30017;3061;Appartement;41;2
30018;3034;Appartement;68;4
30019;3155;Appartement;76;4
30020;3155;Appartement;41;2
30021;3155;Appartement;64;3
30022;3155;Appartement;43;2
30023;3079;Appartement;50;4
30024;3146;Appartement;57;3
30025;3157;Appartement;30;1
30026;3136;Appartement;60;3
30027;3136;Appartement;57;3
30028;3103;Appartement;21;1
30029;3101;Maison;24;2
30030;3101;Appartement;27;2
30031;3154;Appartement;67;2
30032;3154;Appartement;42;2
30033;3073;Appartement;27;1
30034;3073;Appartement;63;3
30035;3150;Appartement;75;4
30036;3133;Appartement;65;3
30037;3067;Appartement;30;1
30038;3142;Appartement;78;1
30039;3070;Maison;89;4
30040;3070;Appartement;83;4
30041;3153;Appartement;76;3
30042;3153;Appartement;51;2
30043;3167;Appartement;37;2
30044;3164;Appartement;58;3
30045;3168;Maison;79;3
30046;3162;Appartement;35;2
30047;3179;Appartement;49;2
30048;3179;Appartement;82;4
30049;91;Appartement;28;1
30050;371;Appartement;67;3
30051;368;Appartement;36;2
30052;368;Appartement;22;1
30053;370;Appartement;39;3
30054;370;Appartement;31;2
30055;578;Appartement;37;1
30056;564;Appartement;25;2
30057;564;Appartement;69;3
30058;567;Appartement;64;4
30059;574;Maison;85;5
30060;574;Appartement;75;4
30061;594;Appartement;16;1
30062;663;Appartement;95;4
30063;760;Appartement;47;2
30064;842;Appartement;58;3
30065;1010;Appartement;26;1
30066;1054;Appartement;43;2
30067;1174;Appartement;106;5
30068;1385;Appartement;46;2
30069;1393;Appartement;58;3
30070;1356;Appartement;32;1
30071;1399;Appartement;64;3
30072;1449;Appartement;20;1
30073;1476;Appartement;75;3
30074;1476;Appartement;39;2
30075;1488;Appartement;256;7
30076;1739;Appartement;48;2
30077;1741;Appartement;30;1
30078;3203;Appartement;22;1
30079;2236;Maison;23;0
30080;2249;Appartement;99;4
30081;2285;Appartement;60;3
30082;2479;Appartement;71;4
30083;2473;Appartement;61;3
30084;2549;Appartement;25;1
30085;2717;Appartement;25;1
30086;2756;Appartement;70;3
30087;2756;Appartement;51;2
30088;2929;Appartement;71;3
30089;3065;Appartement;59;3
30090;91;Appartement;38;2
30091;91;Appartement;25;1
30092;116;Appartement;66;3
30093;131;Appartement;17;1
30094;129;Appartement;19;1
30095;141;Appartement;51;2
30096;121;Appartement;35;2
30097;205;Appartement;31;1
30098;149;Appartement;28;2
30099;149;Appartement;30;1
30100;144;Appartement;32;2
30101;144;Appartement;74;3
30102;144;Appartement;59;3
30103;144;Appartement;20;1
30104;142;Appartement;23;2
30105;142;Appartement;67;3
30106;142;Appartement;33;1
30107;142;Appartement;57;2
30108;142;Appartement;51;2
30109;148;Appartement;80;4
30110;150;Appartement;30;1
30111;153;Appartement;46;4
30112;199;Appartement;88;4
30113;258;Appartement;80;3
30114;277;Maison;36;2
30115;281;Appartement;61;3
30116;300;Appartement;39;2
30117;301;Appartement;21;2
30118;302;Appartement;22;1
30119;302;Appartement;24;2
30120;302;Maison;83;4
30121;342;Appartement;55;3
30122;381;Appartement;37;2
30123;370;Appartement;48;3
30124;415;Appartement;61;2
30125;423;Appartement;82;3
30126;438;Appartement;57;3
30127;467;Appartement;97;5
30128;532;Appartement;72;4
30129;582;Appartement;67;4
30130;614;Appartement;54;3
30131;618;Appartement;75;3
30132;616;Appartement;110;1
30133;615;Maison;207;7
30134;672;Maison;65;2
30135;663;Appartement;29;2
30136;666;Appartement;88;4
30137;666;Appartement;19;1
30138;692;Maison;94;3
30139;771;Appartement;46;2
30140;742;Appartement;65;3
30141;730;Appartement;51;3
30142;731;Appartement;89;3
30143;731;Appartement;57;3
30144;797;Appartement;58;4
30145;818;Appartement;30;1
30146;783;Appartement;105;4
30147;779;Appartement;59;2
30148;784;Appartement;162;6
30149;779;Appartement;73;4
30150;810;Maison;105;4
30151;815;Appartement;69;3
30152;786;Maison;25;2
30153;804;Maison;83;4
30154;849;Appartement;41;2
30155;800;Appartement;89;4
30156;947;Appartement;26;1
30157;945;Appartement;47;2
30158;945;Appartement;64;3
30159;940;Appartement;59;3
30160;949;Appartement;35;3
30161;886;Appartement;86;3
30162;887;Appartement;56;3
30163;901;Appartement;70;3
30164;901;Appartement;70;4
30165;901;Appartement;25;2
30166;901;Appartement;63;3
30167;1014;Appartement;42;2
30168;968;Appartement;74;4
30169;1011;Appartement;40;1
30170;1054;Appartement;90;3
30171;1054;Appartement;73;3
30172;1113;Maison;71;4
30173;1059;Appartement;52;3
30174;1056;Appartement;61;3
30175;1161;Appartement;23;1
30176;1166;Appartement;42;3
30177;1196;Appartement;82;3
30178;1309;Appartement;42;2
30179;1281;Appartement;30;1
30180;1277;Appartement;38;1
30181;1277;Appartement;48;2
30182;1277;Appartement;35;1
30183;1280;Appartement;114;4
30184;1280;Appartement;85;4
30185;1279;Appartement;25;1
30186;1277;Appartement;46;2
30187;1325;Appartement;55;2
30188;1325;Appartement;46;2
30189;1286;Appartement;62;3
30190;1373;Appartement;38;2
30191;1373;Appartement;38;2
30192;1356;Appartement;78;3
30193;1356;Appartement;86;5
30194;1368;Appartement;40;2
30195;1414;Appartement;90;4
30196;1419;Appartement;28;2
30197;1476;Maison;125;4
30198;1482;Appartement;49;2
30199;1488;Appartement;57;3
30200;1488;Appartement;55;3
30201;1503;Appartement;89;5
30202;1510;Appartement;66;4
30203;1536;Appartement;64;3
30204;1512;Appartement;54;3
30205;1512;Appartement;26;1
30206;1512;Appartement;29;1
30207;1512;Appartement;70;3
30208;1512;Appartement;71;3
30209;1581;Appartement;197;6
30210;1582;Appartement;86;4
30211;1582;Appartement;39;2
30212;1601;Appartement;65;3
30213;1670;Appartement;38;1
30214;1657;Appartement;35;2
30215;1650;Appartement;48;2
30216;1667;Appartement;69;3
30217;1667;Maison;89;5
30218;1666;Appartement;119;4
30219;1690;Appartement;32;2
30220;1642;Appartement;70;1
30221;1642;Appartement;47;2
30222;1642;Appartement;17;1
30223;1739;Appartement;63;3
30224;1711;Appartement;69;3
30225;1718;Appartement;25;1
30226;1752;Appartement;71;3
30227;1787;Appartement;55;2
30228;1817;Appartement;42;2
30229;1852;Appartement;35;1
30230;1825;Appartement;58;2
30231;1825;Appartement;27;1
30232;2017;Maison;89;4
30233;2020;Appartement;71;3
30234;2020;Appartement;59;3
30235;1907;Appartement;72;3
30236;1940;Appartement;35;1
30237;1980;Appartement;80;4
30238;1980;Maison;159;4
30239;1934;Appartement;48;2
30240;1933;Appartement;102;3
30241;1933;Appartement;65;3
30242;1913;Appartement;31;1
30243;1906;Appartement;27;1
30244;1929;Appartement;90;4
30245;1930;Appartement;18;1
30246;1930;Appartement;105;4
30247;1930;Appartement;17;1
30248;1910;Appartement;29;1
30249;2050;Appartement;65;3
30250;2083;Maison;100;3
30251;2065;Appartement;26;1
30252;2124;Appartement;25;1
30253;2161;Appartement;36;2
30254;2191;Appartement;51;3
30255;2158;Appartement;24;2
30256;2144;Appartement;126;4
30257;3196;Appartement;52;2
30258;3214;Appartement;68;2
30259;3214;Appartement;67;3
30260;3213;Appartement;60;2
30261;3213;Appartement;90;4
30262;3213;Appartement;35;2
30263;3200;Appartement;32;2
30264;3199;Appartement;48;3
30265;3197;Appartement;338;8
30266;3197;Appartement;138;4
30267;3202;Appartement;18;1
30268;3202;Appartement;50;2
30269;3201;Appartement;55;2
30270;3201;Appartement;12;1
30271;3203;Appartement;70;3
30272;3203;Appartement;26;2
30273;3203;Appartement;37;3
30274;3203;Appartement;35;2
30275;3203;Appartement;49;3
30276;3203;Appartement;30;2
30277;3203;Appartement;49;2
30278;3203;Appartement;45;3
30279;3204;Appartement;21;1
30280;3204;Appartement;42;3
30281;3204;Appartement;40;2
30282;3207;Appartement;16;1
30283;3208;Appartement;55;2
30284;3208;Appartement;190;5
30285;3208;Appartement;154;6
30286;3208;Appartement;54;4
30287;3208;Appartement;33;1
30288;3209;Appartement;154;5
30289;3209;Appartement;78;4
30290;3209;Appartement;18;1
30291;3209;Appartement;83;4
30292;3209;Appartement;50;4
30293;3209;Appartement;65;3
30294;3209;Appartement;85;4
30295;3209;Appartement;27;1
30296;3209;Appartement;50;3
30297;3210;Appartement;17;1
30298;3210;Appartement;55;2
30299;3210;Appartement;52;3
30300;3210;Appartement;17;1
30301;3210;Appartement;33;1
30302;3210;Appartement;14;1
30303;3212;Appartement;32;3
30304;3212;Appartement;19;1
30305;3212;Appartement;36;1
30306;3212;Appartement;46;2
30307;3212;Appartement;43;3
30308;3211;Appartement;25;1
30309;3211;Appartement;104;4
30310;3211;Appartement;59;3
30311;2218;Appartement;57;3
30312;2238;Maison;52;3
30313;2211;Appartement;108;3
30314;2211;Maison;104;5
30315;2198;Appartement;25;1
30316;2260;Appartement;46;2
30317;2374;Appartement;71;3
30318;2345;Appartement;29;1
30319;2345;Maison;82;5
30320;2273;Maison;88;3
30321;2356;Appartement;14;1
30322;2265;Maison;87;4
30323;2263;Appartement;35;1
30324;2263;Appartement;64;3
30325;2259;Appartement;67;3
30326;2311;Appartement;80;4
30327;2269;Appartement;67;3
30328;2344;Appartement;90;5
30329;2453;Maison;81;4
30330;2428;Appartement;119;5
30331;2437;Appartement;119;5
30332;2443;Appartement;40;2
30333;2505;Maison;75;4
30334;2426;Appartement;122;4
30335;2499;Appartement;64;3
30336;2499;Appartement;66;3
30337;2424;Appartement;54;3
30338;2473;Appartement;71;3
30339;2495;Appartement;45;2
30340;2452;Maison;103;6
30341;2411;Appartement;67;3
30342;2411;Maison;94;4
30343;2422;Appartement;75;4
30344;2450;Appartement;34;2
30345;2500;Appartement;23;1
30346;2408;Appartement;45;2
30347;2408;Maison;78;5
30348;2465;Appartement;134;6
30349;2447;Appartement;90;4
30350;2407;Appartement;40;2
30351;2407;Appartement;83;4
30352;2407;Appartement;75;4
30353;2566;Maison;81;4
30354;2634;Appartement;26;1
30355;2643;Maison;72;3
30356;2639;Appartement;36;2
30357;2621;Appartement;55;2
30358;2635;Maison;76;4
30359;2635;Appartement;21;1
30360;2623;Appartement;40;2
30361;2626;Appartement;44;2
30362;2626;Appartement;36;2
30363;2636;Appartement;41;2
30364;2625;Appartement;19;1
30365;2625;Maison;80;3
30366;2624;Appartement;52;3
30367;2658;Appartement;40;2
30368;2663;Appartement;68;3
30369;2662;Appartement;52;3
30370;2745;Appartement;101;3
30371;2745;Appartement;50;2
30372;2753;Appartement;24;1
30373;2798;Appartement;24;1
30374;2873;Appartement;57;3
30375;2818;Appartement;28;1
30376;2818;Appartement;58;3
30377;2885;Appartement;67;3
30378;2852;Appartement;67;4
30379;2852;Appartement;62;3
30380;2832;Appartement;16;1
30381;2869;Maison;150;4
30382;2923;Maison;77;4
30383;2851;Appartement;79;4
30384;2848;Appartement;33;1
30385;2834;Maison;86;5
30386;2859;Appartement;41;2
30387;2855;Appartement;61;3
30388;2825;Maison;130;5
30389;2825;Appartement;81;4
30390;2971;Appartement;22;1
30391;2971;Appartement;51;3
30392;2953;Appartement;106;5
30393;2953;Appartement;74;4
30394;2945;Appartement;37;2
30395;2952;Appartement;68;3
30396;2944;Appartement;64;4
30397;2954;Appartement;17;1
30398;2954;Appartement;103;4
30399;2974;Appartement;28;1
30400;2941;Appartement;44;2
30401;2942;Appartement;64;3
30402;2942;Appartement;36;1
30403;2942;Appartement;36;2
30404;2989;Appartement;18;1
30405;2989;Appartement;15;1
30406;3006;Maison;63;4
30407;2981;Appartement;77;4
30408;2992;Appartement;72;3
30409;2992;Appartement;64;3
30410;3011;Appartement;45;2
30411;3016;Appartement;19;2
30412;3017;Appartement;68;4
30413;2990;Appartement;36;2
30414;2988;Appartement;28;2
30415;3052;Appartement;58;4
30416;3052;Appartement;25;1
30417;3052;Appartement;67;4
30418;3023;Appartement;20;1
30419;3023;Appartement;18;1
30420;3066;Maison;65;3
30421;3025;Appartement;29;1
30422;3046;Maison;100;5
30423;3033;Appartement;24;1
30424;3026;Appartement;56;3
30425;3064;Appartement;66;2
30426;3036;Appartement;18;1
30427;3030;Appartement;52;3
30428;3030;Appartement;29;1
30429;3050;Appartement;67;3
30430;3024;Appartement;1;1
30431;3060;Appartement;72;3
30432;3060;Appartement;70;3
30433;3060;Appartement;69;3
30434;3060;Appartement;40;1
30435;3065;Appartement;26;2
30436;3063;Appartement;18;1
30437;3021;Appartement;47;3
30438;3020;Appartement;36;1
30439;3021;Appartement;58;4
30440;3035;Appartement;80;4
30441;3055;Appartement;36;2
30442;3042;Maison;84;4
30443;3061;Appartement;72;4
30444;3061;Appartement;20;1
30445;3061;Appartement;21;1
30446;3034;Maison;76;5
30447;3034;Appartement;64;3
30448;3155;Appartement;33;2
30449;3084;Appartement;67;3
30450;3135;Appartement;35;2
30451;3135;Appartement;30;1
30452;3069;Appartement;84;4
30453;3136;Appartement;30;1
30454;3136;Appartement;48;2
30455;3138;Maison;103;5
30456;3108;Appartement;55;3
30457;3154;Maison;72;3
30458;3154;Appartement;27;1
30459;3154;Appartement;74;3
30460;3154;Appartement;97;4
30461;3118;Appartement;18;1
30462;3067;Appartement;39;2
30463;3106;Maison;67;3
30464;3147;Appartement;40;2
30465;3139;Appartement;70;3
30466;3168;Appartement;44;2
30467;92;Maison;32;2
30468;205;Appartement;29;1
30469;166;Appartement;63;1
30470;180;Appartement;65;3
30471;149;Appartement;72;2
30472;148;Appartement;54;3
30473;142;Appartement;23;1
30474;143;Appartement;33;2
30475;146;Appartement;91;5
30476;281;Appartement;65;2
30477;281;Appartement;71;3
30478;304;Maison;42;3
30479;302;Maison;69;3
30480;312;Appartement;68;3
30481;374;Appartement;36;2
30482;367;Appartement;32;2
30483;366;Appartement;96;4
30484;380;Appartement;45;2
30485;368;Appartement;12;1
30486;404;Appartement;50;2
30487;438;Appartement;24;1
30488;459;Appartement;18;1
30489;431;Appartement;90;5
30490;431;Appartement;29;2
30491;440;Appartement;49;2
30492;520;Maison;106;4
30493;513;Appartement;34;1
30494;580;Maison;90;4
30495;621;Appartement;39;2
30496;657;Appartement;64;3
30497;666;Appartement;49;2
30498;772;Maison;83;4
30499;732;Appartement;61;4
30500;751;Appartement;33;2
30501;817;Appartement;47;2
30502;809;Appartement;120;4
30503;829;Appartement;77;2
30504;796;Appartement;43;1
30505;787;Appartement;50;2
30506;869;Appartement;33;2
30507;869;Appartement;33;2
30508;819;Maison;65;4
30509;798;Appartement;70;4
30510;798;Appartement;18;1
30511;871;Appartement;131;4
30512;867;Appartement;77;4
30513;878;Maison;35;3
30514;802;Appartement;62;4
30515;947;Appartement;23;1
30516;945;Appartement;77;3
30517;908;Appartement;74;2
30518;900;Maison;37;3
30519;943;Appartement;56;2
30520;996;Appartement;66;3
30521;965;Appartement;73;4
30522;1039;Appartement;39;2
30523;1054;Appartement;29;1
30524;1054;Appartement;30;2
30525;1054;Appartement;68;3
30526;1174;Appartement;34;2
30527;1185;Appartement;25;3
30528;1197;Appartement;35;2
30529;1248;Appartement;53;2
30530;1204;Appartement;75;3
30531;1346;Appartement;71;3
30532;1314;Maison;28;1
30533;1295;Appartement;22;1
30534;1277;Appartement;43;2
30535;1282;Appartement;77;4
30536;1278;Appartement;69;3
30537;1278;Appartement;46;2
30538;1378;Appartement;54;3
30539;1356;Appartement;49;2
30540;1355;Appartement;52;2
30541;1404;Appartement;25;1
30542;1395;Maison;82;4
30543;1419;Appartement;39;2
30544;1435;Appartement;43;2
30545;1455;Appartement;47;2
30546;1449;Appartement;21;1
30547;1476;Appartement;62;3
30548;1476;Appartement;54;3
30549;1482;Appartement;59;3
30550;1488;Appartement;18;1
30551;1499;Appartement;69;3
30552;1545;Appartement;78;3
30553;1512;Appartement;25;1
30554;1528;Appartement;64;4
30555;1513;Appartement;52;3
30556;1596;Appartement;38;2
30557;1670;Appartement;43;3
30558;1676;Appartement;68;3
30559;1626;Appartement;60;2
30560;1669;Appartement;35;2
30561;1698;Appartement;94;5
30562;1741;Appartement;64;4
30563;1776;Appartement;24;1
30564;1803;Appartement;39;2
30565;1808;Appartement;24;1
30566;1850;Appartement;41;2
30567;1963;Appartement;92;3
30568;1942;Appartement;78;4
30569;1912;Appartement;57;3
30570;1954;Appartement;39;1
30571;1953;Appartement;41;2
30572;1953;Appartement;38;2
30573;1953;Appartement;80;3
30574;2000;Appartement;41;2
30575;1914;Appartement;65;3
30576;1950;Appartement;58;4
30577;2038;Appartement;49;3
30578;2120;Appartement;33;1
30579;2185;Appartement;22;2
30580;2139;Appartement;37;2
30581;3196;Appartement;40;2
30582;3214;Appartement;15;1
30583;3195;Appartement;50;3
30584;3213;Appartement;51;2
30585;3198;Appartement;95;3
30586;3197;Appartement;51;2
30587;3197;Appartement;54;2
30588;3197;Appartement;95;4
30589;3197;Appartement;8;1
30590;3202;Appartement;137;5
30591;3202;Appartement;15;1
30592;3201;Appartement;52;3
30593;3201;Appartement;28;2
30594;3203;Appartement;27;2
30595;3203;Appartement;54;3
30596;3203;Appartement;32;2
30597;3203;Appartement;14;1
30598;3207;Appartement;140;4
30599;3207;Appartement;44;3
30600;3207;Appartement;24;1
30601;3207;Appartement;50;2
30602;3208;Appartement;51;2
30603;3208;Appartement;10;1
30604;3208;Appartement;28;1
30605;3208;Appartement;155;5
30606;3208;Appartement;19;1
30607;3209;Appartement;112;5
30608;3209;Appartement;17;1
30609;3209;Appartement;28;1
30610;3209;Appartement;19;1
30611;3210;Appartement;50;2
30612;3210;Maison;54;3
30613;3210;Appartement;24;2
30614;3210;Appartement;79;3
30615;3212;Appartement;16;1
30616;3212;Appartement;40;3
